S3,Lección 1_Hablemos de las grandes ciudades,ccf11104-677a-46e7-993b-2b74dc020d3d
S3,Lección 2_Cómo funcionan mis manos,ccb1f869-4dce-4741-9e38-7d171fe0d00a
S3,Lección 3_Máquinas simples en vehículos de carga,6e337fad-1dd8-4829-af7f-2e1a6500bfb2
S3,Lección 4_Aprendamos a redactar una noticia,d14fcf84-9ae0-47f9-b0c1-5ed034904904
